Date,Percipitation in.,Snow Depth in.,Snowfall in.,Max Temp F,Min Temp F,Ave Wind Spd mph,FOG,Sleet,Smoke/Haze,Thunder
08/25/1949,0,0,0,73.94,37.94,,true,false,false,false
08/26/1949,0,0,0,89.96,50,,false,false,false,false
08/27/1949,0,0,0,89.96,62.06,,false,false,true,true
08/28/1949,0.22,0,0,82.94,64.94,,true,false,true,true
08/29/1949,1.83,0,0,71.96,59,,true,false,false,true
08/30/1949,0,0,0,77,46.94,,false,false,false,false
08/31/1949,0.19,0,0,78.08,51.98,,true,false,true,false
09/01/1949,0.03,0,0,78.08,50,,true,false,false,false
09/02/1949,0,0,0,71.06,39.92,,false,false,false,false
09/03/1949,0,0,0,77,42.98,,true,false,false,false
09/04/1949,0,0,0,80.96,46.04,,false,false,false,false
09/05/1949,0.13,0,0,75.92,55.94,,true,false,true,true
09/06/1949,0,0,0,69.08,46.04,,false,false,false,false
09/07/1949,0,0,0,57.92,42.98,,false,false,false,false
09/08/1949,0.29,0,0,53.06,46.94,,true,false,false,false
09/09/1949,0,0,0,59,48.02,,true,false,false,false
09/10/1949,0,0,0,64.04,39.92,,false,false,false,false
09/11/1949,0,0,0,69.08,35.06,,true,false,false,false
09/12/1949,0,0,0,66.92,44.96,,false,false,false,false
09/13/1949,0.09,0,0,66.02,42.98,,false,false,false,false
09/14/1949,0.12,0,0,71.96,57.92,,true,false,false,false
09/15/1949,0.18,0,0,64.04,51.08,,true,false,false,false
09/16/1949,0,0,0,69.08,42.08,,true,false,false,false
09/17/1949,0,0,0,71.96,50,,false,false,false,false
09/18/1949,0.08,0,0,71.96,44.96,,true,false,false,false
09/19/1949,0.06,0,0,73.94,53.96,,false,false,false,false
09/20/1949,0.14,0,0,60.08,46.94,,true,false,false,false
09/21/1949,0.1,0,0,60.98,48.02,,false,false,false,false
09/22/1949,0.14,0,0,59,48.92,,true,false,false,false
09/23/1949,0.29,0,0,57.02,46.04,,true,false,false,true
09/24/1949,0.04,0,0,51.98,35.96,,true,false,false,false
09/25/1949,0,0,0,53.06,32,,false,false,false,false
09/26/1949,0,0,0,60.98,28.04,,true,false,false,false
09/27/1949,0,0,0,60.98,42.08,,false,false,false,false
09/28/1949,0.02,0,0,68,48.92,,true,false,false,false
09/29/1949,0.26,0,0,62.96,50,,true,false,false,false
09/30/1949,0.22,0,0,62.96,44.06,,true,false,false,false
10/01/1949,0,0,0,51.08,32,,false,false,false,false
10/02/1949,0,0,0,60.98,24.08,,true,false,false,false
10/03/1949,0,0,0,69.08,39.02,,false,false,false,false
10/04/1949,0,0,0,75.02,51.98,,false,false,false,false
10/05/1949,0.14,0,0,64.04,41,,true,false,false,false
10/06/1949,0,0,0,64.94,32,,true,false,false,false
10/07/1949,0.08,0,0,57.02,35.06,,false,false,false,false
10/08/1949,0.04,0,0,66.02,48.92,,true,false,false,false
10/09/1949,0,0,0,78.08,57.02,,true,false,false,false
10/10/1949,0,0,0,80.06,57.02,,false,false,false,false
10/11/1949,0,0,0,82.94,55.04,,true,false,true,false
10/12/1949,0.18,0,0,82.04,48.02,,true,false,false,false
10/13/1949,0,0,0,60.98,35.06,,false,false,false,false
10/14/1949,0,0,0,69.08,32,,false,false,false,false
10/15/1949,0.2,0,0,55.94,33.98,,true,false,false,false
10/16/1949,0,0,0,62.96,26.06,,true,false,false,false
10/17/1949,0,0,0,66.92,28.94,,false,false,false,false
10/18/1949,0,0,0,66.92,33.08,,false,false,false,false
10/19/1949,0,0,0,68,33.98,,false,false,false,false
10/20/1949,0,0,0,69.08,33.98,,false,false,false,false
10/21/1949,0,0,0,71.06,33.98,,false,false,false,false
10/22/1949,0.01,0,0,64.94,46.94,,false,false,false,false
10/23/1949,0.12,0,0,55.04,39.92,,true,false,false,false
10/24/1949,0,0,0,46.94,24.08,,false,false,false,false
10/25/1949,0.02,0,0,46.94,17.96,,false,false,false,false
10/26/1949,0.47,0,0,53.06,33.98,,true,false,false,false
10/27/1949,0,0,0,48.02,30.02,,false,false,false,false
10/28/1949,0,0,0,60.08,28.04,,false,false,false,false
10/29/1949,0,0,0,68,30.02,,false,false,false,false
10/30/1949,0,0,0,64.94,33.98,,false,false,false,false
10/31/1949,0.59,0,0,53.96,33.98,,true,false,false,false
11/01/1949,0,0,0,44.96,28.04,,false,false,false,false
11/02/1949,0,0,0,53.06,10.94,,false,false,false,false
11/03/1949,0.01,0,0,57.02,28.04,,false,false,false,false
11/04/1949,0.76,0,0,44.06,30.02,,true,false,false,false
11/05/1949,0.17,0,1.3,33.08,24.08,,true,false,false,false
11/06/1949,0.03,0,0.2,32,19.04,,false,false,false,false
11/07/1949,0.02,0,0,37.04,21.02,,true,false,true,false
11/08/1949,0,0,0,55.04,30.02,,false,false,false,false
11/09/1949,0,0,0,39.92,21.92,,false,false,false,false
11/10/1949,0,0,0,57.02,17.96,,false,false,false,false
11/11/1949,0.02,0,0,57.92,32,,true,false,false,false
11/12/1949,0,0,0,44.06,19.94,,true,false,false,false
11/13/1949,0.25,0,0,42.08,21.92,,true,false,false,false
11/14/1949,0.34,0,0,53.96,37.04,,true,false,false,false
11/15/1949,0,0,0,51.98,26.06,,false,false,false,false
11/16/1949,0,0,0,46.94,28.04,,false,false,false,false
11/17/1949,0,0,0,39.92,23,,false,false,false,false
11/18/1949,0,0,0,39.92,24.98,,false,false,false,false
11/19/1949,0.01,0,0.98,35.96,24.08,,false,false,false,false
11/20/1949,0.43,0.98,3.39,35.96,28.94,,true,false,false,false
11/21/1949,0.23,2.99,2.01,33.08,21.02,,true,false,false,false
11/22/1949,0,2.99,0,19.94,3.02,,false,false,false,false
11/23/1949,0,2.99,0,35.06,5,,false,false,false,false
11/24/1949,0.09,4.02,0.91,30.92,12.92,,false,false,false,false
11/25/1949,0.36,7.01,3.5,37.04,24.98,,true,false,false,false
11/26/1949,0,7.01,0,21.02,-2.92,,false,false,false,false
11/27/1949,0.01,7.01,0.59,17.96,-7.06,,false,false,false,false
11/28/1949,0.01,7.01,0.59,30.92,15.98,,true,false,false,false
11/29/1949,0.1,2.99,0,37.94,30.92,,true,false,false,false
11/30/1949,0,2.99,0,42.98,30.02,,false,false,false,false
12/01/1949,0,2.99,0,37.94,28.04,,false,false,false,false
12/02/1949,0.05,2.01,0.59,33.98,21.02,,false,false,false,false
12/03/1949,0.01,2.99,0.12,24.98,12.92,,false,false,false,false
12/04/1949,0.03,2.99,0.39,26.96,8.96,,false,false,false,false
12/05/1949,0.06,2.99,0.2,39.92,21.02,,false,false,false,false
12/06/1949,0,2.99,0.2,21.02,6.98,,false,false,false,false
12/07/1949,0.3,7.99,5.51,19.94,1.94,,true,false,false,false
12/08/1949,0.02,7.99,0.31,19.04,1.94,,false,false,false,false
12/09/1949,0,7.99,0,12.02,-7.06,,false,false,true,false
12/10/1949,0,7.01,0,21.92,-14.08,,false,false,false,false
12/11/1949,0,7.01,0,35.96,-2.92,,true,false,false,false
12/12/1949,0.07,0.98,0,48.92,35.96,,true,false,false,false
12/13/1949,0.25,0,0,46.04,24.98,,true,false,false,false
12/14/1949,0.01,0,0.12,30.92,14,,false,false,false,false
10/03/1951,0,0,0,60.08,50,,true,false,true,false
12/15/1949,0.01,0,0.31,24.08,8.96,,false,false,false,false
12/16/1949,0,0,0,30.92,6.08,,false,false,false,false
12/17/1949,0,0,0,33.98,10.04,,false,false,false,false
12/18/1949,0.12,0,0,50,26.06,,true,true,true,false
12/19/1949,0,0,0,48.92,33.98,,false,false,false,false
12/20/1949,0.02,0,0,41,30.92,,true,true,false,false
12/21/1949,0.4,0,0,48.02,33.98,,false,false,false,false
12/22/1949,0,0,0,57.92,37.94,,true,false,false,false
12/23/1949,0.33,0,0.31,57.02,19.94,,true,false,false,false
12/24/1949,0,0,0,24.98,8.96,,false,false,false,false
12/25/1949,0,0,0,26.96,6.08,,false,false,false,false
12/26/1949,0.22,0,0,44.06,26.06,,true,false,false,false
12/27/1949,0.07,0,0,55.94,41,,true,false,false,false
12/28/1949,0,0,0,42.98,30.02,,false,false,false,false
12/29/1949,0.17,2.01,2.2,33.08,5,,false,false,false,false
12/30/1949,0,2.01,0,12.02,1.04,,false,false,false,false
12/31/1949,0,2.01,0,26.96,-2.02,,false,false,false,false
01/01/1950,0,0.98,0,32,12.02,,false,false,false,false
01/02/1950,0.03,0.98,0,33.98,15.08,,true,true,false,false
01/03/1950,0.11,0,0,48.02,33.08,,true,false,false,false
01/04/1950,0,0,0,66.02,46.94,,true,false,false,false
01/05/1950,0,0,0,59,30.02,,false,true,false,false
01/06/1950,0.43,4.02,6.89,30.02,23,,false,true,false,false
01/07/1950,0.33,10.98,5.12,23,12.92,,false,false,false,false
01/08/1950,0,10.98,0,17.06,-18.04,,true,false,false,false
01/09/1950,0,10.98,0,17.06,-18.94,,false,false,false,false
01/10/1950,0.26,12.99,3.19,33.98,10.04,,false,true,true,false
01/11/1950,0,12.99,0,42.98,8.96,,false,false,false,false
01/12/1950,0,10.98,0,24.08,-4,,false,false,false,false
01/13/1950,0.1,9.02,0,39.92,15.98,,true,false,false,false
01/14/1950,0.03,0.98,0,55.04,19.04,,true,false,false,false
01/15/1950,0.24,0.98,0,33.08,10.94,,false,true,false,false
01/16/1950,0.12,0,0,42.98,19.94,,false,true,false,false
01/17/1950,0,0,0,21.92,15.98,,false,false,false,false
01/18/1950,0.05,0,0.91,42.08,10.04,,true,false,false,false
01/19/1950,0,0,0,17.06,1.04,,false,false,false,false
01/20/1950,0,0,0,12.02,-4,,false,false,false,false
01/21/1950,0,0,0,17.96,-4,,false,false,false,false
01/22/1950,0.19,5,5.12,32,12.92,,true,false,true,false
01/23/1950,0.04,2.01,0,35.96,23,,true,false,false,false
01/24/1950,0.55,7.01,4.61,26.96,19.04,,true,true,false,false
01/25/1950,0.04,5,0,35.06,26.06,,true,false,false,false
01/26/1950,0,0,0,60.08,30.92,,true,false,false,false
01/27/1950,0,0,0,35.06,6.08,,false,false,false,false
01/28/1950,0,0,0,26.96,-0.04,,false,false,false,false
01/29/1950,0.02,0,0,53.96,21.92,,false,true,false,false
01/30/1950,0,0,0,48.92,12.02,,false,false,false,false
01/31/1950,0.47,5.98,5.51,17.96,10.04,,false,false,false,false
02/01/1950,0,5,0,26.06,3.92,,false,false,false,false
02/02/1950,0.05,5,0.12,35.96,5,,true,false,false,false
02/03/1950,0.01,5,0.98,35.96,14,,false,false,false,false
02/04/1950,0.02,5,0.31,28.04,10.94,,false,false,false,false
02/05/1950,0,5,0,14,-2.02,,false,false,false,false
02/06/1950,0.02,5,0.12,21.92,-0.04,,false,false,true,false
02/07/1950,0,5,0,19.94,-11.92,,true,false,false,false
02/08/1950,0,5,0,17.96,-22,,false,false,false,false
02/09/1950,0.12,2.01,0.51,44.06,10.94,,true,true,false,false
02/10/1950,0,0.98,0,39.02,19.04,,false,false,false,false
02/11/1950,0,0.98,0,37.04,26.96,,false,false,false,false
02/12/1950,0,0.98,0,35.06,21.02,,false,false,false,false
02/13/1950,0,0,0,30.92,17.06,,false,false,false,false
02/14/1950,0.12,0.98,3.19,28.04,19.94,,false,false,false,false
02/15/1950,0.54,9.02,5.51,30.02,19.94,,false,false,false,false
02/16/1950,0.1,9.02,0.98,33.98,23,,true,false,false,false
02/17/1950,0,9.02,0,33.08,24.08,,true,false,false,false
02/18/1950,0,7.99,0,35.06,21.92,,false,false,false,false
02/19/1950,0.02,7.01,0.39,37.04,3.92,,false,false,true,false
02/20/1950,0.08,7.99,1.3,3.02,-14.98,,false,false,false,false
02/21/1950,0,7.99,0,5,-14.98,,false,false,false,false
02/22/1950,0.35,10.98,4.69,10.04,-2.02,,false,false,false,false
02/23/1950,0.53,15.98,5.39,24.08,10.04,,true,false,false,false
02/24/1950,0.2,17.99,2.72,33.08,5,,false,false,false,false
02/25/1950,0,19.02,0,17.06,-2.02,,false,false,false,false
02/26/1950,0,17.99,0,10.94,-5.08,,false,false,false,false
02/27/1950,0,17.99,0,5,-7.06,,false,false,false,false
02/28/1950,0.14,17.99,1.3,21.02,-5.08,,false,false,false,false
03/01/1950,0.01,19.02,0.12,35.06,12.92,,false,false,false,false
03/02/1950,0,15.98,0,12.92,-5.08,,false,false,true,false
03/03/1950,0,12.01,0,-0.04,-16.96,,false,false,false,false
03/04/1950,0,12.01,0,15.08,-14.98,,false,false,false,false
03/05/1950,0,10,0,42.98,3.02,,false,false,false,false
03/06/1950,0.01,10,0,30.92,1.04,,false,false,false,false
03/07/1950,0,10,0,32,-2.92,,false,false,false,false
03/08/1950,0.7,5,0,44.96,26.06,,true,false,false,false
03/09/1950,0.35,5.98,3.9,35.96,3.02,,true,false,false,false
03/10/1950,0.03,7.01,0.39,14,5,,false,false,false,false
03/11/1950,0.01,7.01,0,24.08,-0.94,,false,false,false,false
03/12/1950,0.05,7.01,0.79,30.92,12.02,,true,false,false,false
03/13/1950,0.35,7.99,3.82,21.02,12.02,,true,false,false,false
03/14/1950,0.06,9.02,0,28.94,10.04,,false,false,false,false
03/15/1950,0.14,9.02,1.61,30.92,10.04,,false,false,false,false
03/16/1950,0,10,0,24.08,3.92,,false,false,false,false
03/17/1950,0,7.01,0,30.92,-2.92,,false,false,false,false
03/18/1950,0.64,12.99,6.3,24.98,14,,false,false,false,false
03/19/1950,0,10,0,33.08,10.04,,false,false,false,false
03/20/1950,0,7.99,0,42.08,14,,false,false,false,false
03/21/1950,0,5.98,0,48.02,24.08,,false,false,false,false
03/22/1950,0,5,0,46.04,15.08,,false,false,false,false
03/23/1950,0.59,5,1.42,37.04,30.92,,true,true,false,false
03/24/1950,0.11,7.01,0.79,35.06,28.94,,true,false,false,false
03/25/1950,0,5.98,0,39.02,30.02,,false,false,false,false
03/26/1950,0,5,0,44.06,24.08,,false,false,false,false
03/27/1950,0.43,2.01,0,37.04,23,,true,true,false,false
03/28/1950,0.12,0.98,0,55.04,35.06,,true,false,false,false
03/29/1950,0.05,0.98,0.39,48.02,24.98,,true,false,false,false
03/30/1950,0.02,2.01,0.31,28.04,15.98,,true,false,false,false
03/31/1950,0,2.01,0,42.08,8.96,,false,false,false,false
04/01/1950,0,2.01,0,44.06,12.92,,false,false,false,false
04/02/1950,0.01,2.01,0.12,44.96,32,,true,false,false,false
04/03/1950,0.08,0.98,0,46.04,33.08,,true,true,false,false
04/04/1950,0.11,0,0,62.96,37.04,,true,false,false,false
04/05/1950,0.15,0,0,55.94,30.92,,true,false,false,false
04/06/1950,0,0,0,30.92,15.98,,false,false,false,false
04/07/1950,0,0,0,42.98,12.02,,false,false,false,false
04/08/1950,0,0,0,46.94,19.94,,false,false,false,false
04/09/1950,0,0,0,37.04,21.92,,false,false,false,false
04/10/1950,0,0,0,39.92,19.94,,false,false,false,false
04/11/1950,0.01,0,0,44.96,19.94,,false,false,false,false
04/12/1950,0.01,0,0,39.02,26.96,,false,false,false,false
04/13/1950,0.52,7.01,8.19,33.08,23,,true,false,false,false
04/14/1950,0.02,2.01,0,41,26.96,,true,false,false,false
04/15/1950,0,0,0,41,28.04,,false,false,false,false
04/16/1950,0,0,0,55.04,28.04,,false,false,false,false
04/17/1950,0,0,0,57.92,28.94,,false,false,false,false
04/18/1950,0,0,0,60.98,35.06,,false,false,false,false
04/19/1950,0,0,0,62.06,28.94,,false,false,false,false
04/20/1950,1.11,0,0,48.02,37.04,,true,false,false,true
04/21/1950,0,0,0,46.94,32,,true,false,false,false
04/22/1950,0,0,0,44.96,26.96,,false,false,false,false
04/23/1950,0.09,0,0,37.94,26.96,,true,false,false,false
04/24/1950,0,0,0,50,30.02,,false,false,false,false
04/25/1950,0.01,0,0,57.92,24.08,,false,false,false,false
04/26/1950,0.1,0,0,44.06,39.02,,true,false,false,false
04/27/1950,0,0,0,66.92,35.96,,true,false,false,false
04/28/1950,0.01,0,0,53.06,32,,true,false,false,false
04/29/1950,0,0,0,53.96,28.94,,false,false,false,false
04/30/1950,0,0,0,59,24.98,,false,false,false,false
05/01/1950,0.22,0,0,44.06,37.94,,true,false,false,false
05/02/1950,0,0,0,62.96,33.98,,true,false,false,false
05/03/1950,0,0,0,69.08,28.94,,false,false,false,false
05/04/1950,0.09,0,0,55.04,41,,true,false,false,false
05/05/1950,0,0,0,62.96,44.06,,true,false,false,false
05/06/1950,0,0,0,80.96,48.02,,false,false,false,false
05/07/1950,0.02,0,0,62.06,28.04,,false,false,false,false
05/08/1950,0,0,0,48.02,24.08,,false,false,false,false
05/09/1950,0,0,0,66.92,33.08,,false,false,false,false
05/10/1950,0.03,0,0,69.98,46.04,,false,false,false,false
05/11/1950,0,0,0,60.98,42.98,,false,false,false,false
05/12/1950,0,0,0,68,39.92,,false,false,false,false
05/13/1950,0.19,0,0,71.06,35.96,,true,false,false,false
05/14/1950,0,0,0,62.96,28.94,,false,false,false,false
05/15/1950,0,0,0,62.06,41,,false,false,false,false
05/16/1950,0.27,0,0,57.02,48.02,,true,false,false,false
05/17/1950,0.02,0,0,71.06,44.96,,true,false,false,false
05/18/1950,0.3,0,0,51.98,44.96,,false,false,false,false
05/19/1950,0.45,0,0,50,42.98,,true,false,false,false
05/20/1950,0.02,0,0,64.94,42.08,,true,false,false,false
05/21/1950,0,0,0,69.08,37.94,,false,false,false,false
05/22/1950,0,0,0,73.04,37.94,,false,false,false,false
05/23/1950,0,0,0,73.94,46.94,,false,false,false,false
05/24/1950,0,0,0,73.04,50,,false,false,false,false
05/25/1950,0,0,0,71.96,48.02,,false,false,false,false
05/26/1950,0,0,0,77,46.94,,true,false,false,false
05/27/1950,0,0,0,80.06,44.96,,false,false,false,false
05/28/1950,0,0,0,71.96,48.92,,false,false,false,false
05/29/1950,0.05,0,0,64.94,53.06,,true,false,false,false
05/30/1950,0.01,0,0,69.98,55.94,,true,false,false,false
05/31/1950,0,0,0,77,57.02,,true,false,false,false
06/01/1950,0.88,0,0,69.08,44.96,,true,false,false,false
06/02/1950,0,0,0,75.92,41,,true,false,false,false
06/03/1950,0.35,0,0,66.92,57.92,,false,false,false,false
06/04/1950,0.12,0,0,64.94,46.04,,false,false,false,false
06/05/1950,0,0,0,69.08,44.06,,false,false,false,false
06/06/1950,0,0,0,77,41,,false,false,false,false
06/07/1950,0,0,0,84.92,48.92,,false,false,false,false
06/08/1950,0,0,0,84.92,60.98,,false,false,false,false
06/09/1950,0,0,0,87.98,57.92,,false,false,false,false
06/10/1950,0.65,0,0,80.96,62.96,,false,false,false,true
06/11/1950,0,0,0,64.94,39.92,,false,false,false,false
06/12/1950,0,0,0,71.06,35.06,,false,false,false,false
06/13/1950,0,0,0,77,42.98,,false,false,false,false
06/14/1950,0,0,0,71.96,57.02,,false,false,false,false
06/15/1950,0,0,0,80.06,51.98,,false,false,false,false
06/16/1950,0,0,0,78.98,55.04,,false,false,false,false
06/17/1950,0.52,0,0,66.02,44.06,,true,false,true,true
06/18/1950,0,0,0,62.96,41,,false,false,false,false
06/19/1950,0,0,0,66.02,37.04,,false,false,false,false
06/20/1950,0,0,0,75.92,42.08,,false,false,true,false
06/21/1950,0.17,0,0,75.92,48.02,,true,false,true,true
06/22/1950,0,0,0,71.06,39.02,,false,false,false,false
06/23/1950,0,0,0,84.02,55.04,,false,false,true,false
06/24/1950,0.02,0,0,87.08,66.02,,false,false,true,false
06/25/1950,0,0,0,87.08,62.96,,true,false,false,false
06/26/1950,0.03,0,0,84.92,55.04,,false,false,false,true
06/27/1950,0.05,0,0,78.98,57.92,,false,false,true,true
06/28/1950,0,0,0,71.96,53.06,,false,false,false,false
06/29/1950,0.74,0,0,78.08,51.98,,true,false,false,true
06/30/1950,0.43,0,0,78.08,55.94,,true,false,false,false
07/01/1950,0,0,0,77,51.08,,true,false,false,false
07/02/1950,0.11,0,0,80.06,44.96,,false,false,false,true
07/03/1950,0,0,0,80.06,57.02,,false,false,false,false
07/04/1950,0.2,0,0,73.04,55.04,,true,false,false,false
07/05/1950,0.35,0,0,80.96,51.98,,true,false,true,true
07/06/1950,0.15,0,0,77,55.04,,true,false,false,false
07/07/1950,0,0,0,77,51.98,,false,false,false,false
07/08/1950,0,0,0,82.94,48.02,,false,false,false,false
07/09/1950,0,0,0,86,53.06,,true,false,false,false
07/10/1950,0,0,0,80.96,57.02,,false,false,false,false
07/11/1950,0.07,0,0,73.04,59,,true,false,false,false
07/12/1950,0.05,0,0,80.96,60.98,,true,false,true,true
07/13/1950,0.07,0,0,87.98,55.04,,true,false,true,false
07/14/1950,0.04,0,0,68,48.92,,true,false,false,false
07/15/1950,0,0,0,78.08,42.08,,true,false,false,false
07/16/1950,0,0,0,78.08,50,,false,false,false,false
07/17/1950,0.17,0,0,86,60.08,,true,false,true,true
07/18/1950,0.16,0,0,80.96,64.04,,false,false,false,false
07/19/1950,0,0,0,78.98,57.02,,false,false,false,false
07/20/1950,0,0,0,71.96,46.94,,false,false,false,false
07/21/1950,0,0,0,73.04,39.02,,false,false,false,false
07/22/1950,0,0,0,80.06,42.98,,true,false,false,false
07/23/1950,0,0,0,80.06,48.92,,false,false,false,false
07/24/1950,0,0,0,80.06,53.96,,false,false,false,false
07/25/1950,0.18,0,0,78.08,57.92,,false,false,false,false
07/26/1950,0,0,0,75.92,57.02,,false,false,false,false
07/27/1950,0,0,0,75.02,50,,false,false,false,false
07/28/1950,0.15,0,0,80.96,50,,true,false,false,true
07/29/1950,0.29,0,0,80.96,46.94,,false,false,true,true
07/30/1950,0,0,0,75.02,59,,false,false,false,false
07/31/1950,0.27,0,0,82.04,57.02,,true,false,true,true
08/01/1950,0.46,0,0,75.92,55.04,,true,false,true,true
08/02/1950,0.38,0,0,62.06,53.06,,true,false,true,false
08/03/1950,0,0,0,75.92,53.96,,false,false,true,false
08/04/1950,0,0,0,71.06,55.04,,true,false,true,false
08/05/1950,0.06,0,0,69.98,51.98,,false,false,true,true
08/06/1950,0,0,0,73.04,44.96,,true,false,false,false
08/07/1950,0,0,0,77,44.96,,true,false,false,false
08/08/1950,0,0,0,80.96,44.06,,true,false,false,false
08/09/1950,0,0,0,82.04,50,,false,false,false,false
08/10/1950,0.04,0,0,80.96,59,,false,false,true,true
08/11/1950,0,0,0,66.02,48.02,,false,false,false,false
08/12/1950,0,0,0,73.04,42.08,,true,false,false,false
08/13/1950,0,0,0,75.02,39.02,,true,false,false,false
08/14/1950,0,0,0,73.94,44.96,,true,false,false,false
08/15/1950,0,0,0,77,39.02,,true,false,false,false
08/16/1950,0,0,0,78.98,46.94,,false,false,true,false
08/17/1950,0,0,0,86,51.08,,true,false,false,false
08/18/1950,0.02,0,0,80.06,57.92,,true,false,true,true
08/19/1950,0.11,0,0,69.98,57.02,,true,false,true,false
08/20/1950,0.33,0,0,75.92,53.06,,true,false,false,false
08/21/1950,0,0,0,69.98,44.96,,false,false,false,false
08/22/1950,0,0,0,77,39.02,,true,false,false,false
08/23/1950,0,0,0,80.06,44.06,,true,false,false,false
08/24/1950,0,0,0,86,48.92,,true,false,true,false
